7.715564156423228015e-01,1.155222679706250921e-01,3.680217080646944749e-01,-6.781500541583647124e-01,7.836652759658795375e-01,4.219844993648534937e-01,5.688385122313461828e-01,4.672896658412065696e-01,-7.138564185730270628e-01,5.155491411372684629e-01,-7.123077832049181657e-01,5.441634892094976417e-01,4.040177224351984009e-01,-2.440958532392292213e-01,-4.619938017440767264e-01,7.410347731169976138e-01,-1.055007225771323887e+00,-2.568763689453304466e-01,-2.711304334897977550e-02,2.365790063534387311e-01
4.550223724498299593e-01,6.668549972356673239e-01,4.680072856478268428e-01,1.000215228025075620e-01,-2.009050927335223891e-01,2.061766717189501552e-01,7.208690775956735353e-01,-2.453004041252268008e-01,-1.408937383116135145e+00,9.094239559069242640e-01,-2.689902065341864268e-01,2.447063050945052498e-01,6.778374336384246357e-02,2.744513864586028418e-01,1.311283125211182010e-01,3.377907880174536581e-01,-5.358030730791342178e-01,-6.112789307427589636e-01,3.305642902744997391e-01,6.130896582883223200e-02
8.811255022309848889e-03,3.241066472117437036e-01,4.455854681403912942e-01,-3.633707269663184469e-01,1.666536795251220837e-01,-1.524213623865626477e-01,7.688942137839697155e-01,5.019094255769974700e-01,-9.015501465409085924e-01,6.643433908381563002e-01,-8.725180577694099382e-01,7.267240853024362623e-01,4.529102810453081718e-01,-4.055287599964178535e-01,-1.381393530462717567e-01,4.357688133909044526e-01,-9.833857840328219524e-01,-2.038874629310311604e-01,3.656888957166182230e-01,-1.728423279542770294e-02
5.524538868511725057e-03,5.332090177485022675e-01,9.505426887562240523e-01,-3.950237382362938865e-01,9.411634932939489939e-01,1.436385830624264948e-01,2.010758214430065360e-01,6.608395840538853205e-01,-1.275564103607384203e-01,8.898768376803595226e-01,3.635906272006095979e-02,1.765685645453735353e-01,1.117180383251605569e-01,-3.088927074003697260e-01,1.341852728699874098e-01,5.488624061544590260e-01,-5.281745543691646061e-01,-7.686820678080017455e-01,1.191462565446586297e-01,-9.953976698689168123e-02
7.918305930447927521e-02,6.684509931092392776e-01,4.257305999518499195e-01,-2.713265506545016192e-01,4.100083494031664944e-01,5.639745081837064244e-01,2.303895683824408180e-01,6.072737452002836545e-01,-1.098058228027259275e+00,9.056580488541317031e-01,-6.557719664949347438e-01,7.074652393506803971e-01,3.903390149542911303e-01,-5.587797007864011567e-01,1.371211379059929514e-01,6.729377054767967659e-01,-6.307095750793050293e-01,-7.210140414884659565e-02,1.300697561201928365e-01,4.755095481121572876e-01
5.053976968950939924e-02,1.869017211988422411e-01,7.829598843750457116e-01,1.639418040379990726e-01,6.525492677802183783e-01,6.416359288523244553e-01,2.440623762250150042e-01,7.239432686081019863e-01,-4.802658337282346146e-01,3.741707601356695223e-01,-3.165512794648789874e-01,3.600580728875366066e-01,1.340242261605849305e-01,-7.582845008632336237e-01,2.107366574134356407e-01,8.223557713765168586e-02,-4.149530610368521999e-01,3.654483988592628907e-01,-4.001310795338152149e-01,-2.948464960850317729e-01
3.080006607915268813e-01,6.623231340703360503e-01,1.002255098412062839e+00,1.165399983235733128e-01,1.504114467157581791e-01,7.592964912930867394e-01,9.581565280405909268e-01,-1.346641349641896079e-01,-4.681726950336033699e-01,5.149351253707094012e-01,-3.417011455164712941e-01,2.713396952645424354e-01,1.159004278871775540e-01,-2.601972240315588158e-01,1.450141273128412456e-01,4.937947592245254258e-01,-9.245135470275935852e-01,-3.444716433848615256e-01,-2.396280442711156422e-01,-1.265410007286600809e-02
4.691078629327628535e-01,6.992901189371315551e-01,7.586517873131967127e-01,3.494147236166608717e-01,-2.656665683672821410e-01,4.229430883030547705e-01,7.238770308018546151e-01,4.826879726035978035e-01,-8.821609219466984841e-01,4.784437033151447971e-01,-7.075209009886276323e-01,-1.113683737519381295e-01,3.663237208155328828e-01,-3.501944651640810369e-01,3.609745901542449342e-01,3.979933767412220935e-01,-4.448751807147102166e-01,2.247209786117509711e-01,4.761816344990998928e-01,2.424389051591863686e-01
5.402437977488725590e-02,-2.417122487958845989e-01,1.734148176574135947e-01,-1.092568815450426362e-01,1.922400920034003091e-01,2.780164925590464797e-01,5.234459132597247821e-01,1.848450751091206823e-01,-1.181713855015550152e+00,5.445550299341996858e-01,-2.965450907752220089e-01,3.661542095127136576e-01,4.728357360388709130e-01,-2.771428531458037386e-02,3.336678891742007047e-01,9.075100901522542562e-01,-2.440321779291121651e-01,-1.035390692374812092e-02,5.054814909160215697e-01,1.861723983970424434e-01
1.549964724330513688e-01,5.567819319256737121e-01,8.255994861196451762e-01,-2.546724475015710865e-01,1.498295405983179028e-02,3.847631250152973026e-01,-6.349536381250997508e-02,1.567692934385522541e-01,-7.586522473721067916e-01,5.978717679814999908e-01,-1.434432620584367435e-01,9.717808539922782041e-01,3.360956616668884789e-01,-5.637310119967465782e-01,-3.140320831135669510e-01,3.176481958248351112e-01,-7.539933745736364656e-01,-4.540417906601032505e-01,9.120057670592503218e-02,5.664649302725276864e-02
4.666584819033680054e-01,5.018693006875889484e-01,1.287847114704545048e-01,-5.366590247331127772e-01,3.574976539793155439e-01,5.264049473892561393e-01,4.910011840222443524e-01,-3.129505124086061352e-02,-7.079125365857044105e-01,1.125964773367808647e+00,-1.643606864588316452e-01,-1.454425328686207719e-01,5.810089574080471442e-01,-4.372029765194365147e-01,-3.588511595796607390e-01,7.745220934916683397e-01,-7.686830384738455590e-01,-6.561512122106766265e-01,-1.209478400952379157e-01,1.850738118412010441e-02
5.283784558204753790e-01,8.835768760126155863e-01,6.072816575251162030e-01,-1.402521789680650777e-01,-3.191225222808810047e-01,3.495548032585976128e-01,5.413224588775232826e-01,3.028992973054649984e-01,-6.666295332085191427e-01,6.972485737667203365e-01,-3.945235494212736005e-01,7.597211933612308954e-01,8.283605327174164978e-01,-3.542439637690500964e-01,1.180552892769258337e-02,3.482487204547970450e-01,-4.878802195947483100e-01,-1.132104649419395509e-01,-1.774656597689988624e-01,1.610277156368682405e-01
2.591985162829564260e-01,6.970630881540693657e-01,8.975571475239110253e-01,-4.841221708310213256e-01,3.337760679021025134e-01,6.604186821911902650e-01,5.802270877019332085e-01,7.268712873059705037e-01,-3.147247273082536823e-01,1.123817382433252909e+00,-6.692723551365310497e-01,2.632335290558862062e-01,4.615917533641436532e-01,-2.637701391453841637e-01,-2.944784888795468070e-01,7.900106181738995037e-01,-5.082174157920246182e-01,-1.667234531675940504e-02,8.501046058012619311e-02,-1.877558113363517467e-01
5.666661760796065650e-01,7.995223932256921850e-01,6.098301280167087723e-01,-5.459476384477023325e-01,3.617728382531351095e-01,7.549125528541968944e-01,5.464084637699087033e-01,2.461146518269436700e-01,-4.743386441912275653e-01,7.992923355172000255e-01,-2.058110039749064812e-01,6.220218254036016248e-01,1.042261450681087886e-01,-4.311645369924107518e-01,-1.266085793775403312e-01,7.056682575969626114e-01,-2.423820341872514328e-01,-5.540299296819179986e-01,-2.379043096198026341e-01,-4.590212847091765247e-01
3.803260072379050505e-01,-1.648339391875093887e-02,2.879108972677512646e-01,1.535564947266631827e-02,3.755460340795542251e-01,7.080327103781204334e-01,6.004059200464733070e-01,3.087630026519829207e-01,-1.024000652047047710e+00,-1.162141970315859821e-02,-4.862966872189866119e-01,2.444031002182837642e-01,-1.632394882189286689e-01,-5.684963857742677540e-01,1.957335958873253345e-01,6.785666971157553462e-01,-4.465037035746765026e-01,9.920164902345129931e-02,-8.760886904488014715e-02,-2.790691044947079397e-02
1.223635407726381130e-01,1.221878398164788632e-01,3.582878771276957752e-01,-4.642835193001698668e-01,5.616844327694915373e-01,3.868311832622571278e-01,7.880662229116724982e-02,6.313985674787851998e-01,-5.906371543320757533e-01,2.253352700759727323e-01,-2.426175676421804261e-01,-8.938967823602167462e-02,4.821080212129927878e-01,-3.973031158037241828e-01,-4.509819110952622556e-01,6.652986402372642605e-01,-1.110724537052466987e+00,-2.102518587978008668e-01,1.268234361772959951e-01,-7.032365848770753824e-02
1.680730628021343265e-01,1.354882236523739236e-01,4.381945923628941530e-01,2.453906791968253620e-01,5.068917007594286872e-01,1.016928773805097080e-01,4.137178866392011156e-01,1.445655021352502678e-01,-1.165804204463127824e+00,6.328235139865311387e-01,-3.453707323890282677e-01,-1.456884121983316460e-01,8.155523692670391123e-01,-7.427887091742280123e-01,-3.737183411315049830e-01,7.331995524023129374e-01,-9.235171972216646985e-01,-1.099772547512204018e-01,-1.668681010125456776e-01,4.496228969690826416e-01
-3.667632701408004015e-01,8.405380386416575478e-01,5.405741651710156415e-01,-3.764105227604815918e-01,4.307405776869952518e-01,4.791881357065158054e-01,1.502853373422971539e-02,-2.090911879052986116e-02,-1.220780175573803472e+00,2.946641026320501178e-01,-4.586027007880613682e-01,6.746615066350838408e-01,-1.003651259811341907e-02,1.785134073244753761e-01,-4.658152421980712443e-01,3.158048102553571712e-01,-9.503748723420937239e-01,-2.386283723830581460e-01,-2.150627356809947099e-01,-5.474661359673210770e-01
2.793007108208507283e-01,2.617813069866564701e-01,6.267572384560240462e-01,-4.040014463185138127e-01,5.577016945696547934e-01,4.546435370113051655e-01,1.012752422790718088e+00,4.547005442851069223e-01,-4.515370009581062272e-01,8.611379446695031081e-01,2.345216393080594430e-02,3.513809326321284954e-01,4.073071824307110678e-01,-2.265500744663168642e-01,-6.942552876022277386e-02,9.613991436283120251e-01,-7.934827557686182642e-01,-5.985176676743038382e-02,-2.839702841404627143e-01,2.968715373729590920e-02
-1.404774920956471107e-01,7.149814494866694181e-01,2.160654092720570574e-01,-7.563953547717662540e-02,3.820877377488652304e-01,5.315444959641906220e-01,1.105098608199039045e+00,2.918464621767442591e-01,-8.685360731839087967e-01,4.846793386340773613e-01,-4.659337267690907280e-01,7.463333725493348503e-01,2.917223682183429645e-01,-9.888592142121009620e-02,4.549558163438133240e-02,6.152437418126450730e-01,-1.404719796587427239e-01,-4.431423726856153489e-01,4.234888221982993639e-01,-1.810081667370117553e-01
1.141474227579714479e-01,6.452145977001847443e-01,2.554526715285798111e-01,2.153624934105083655e-01,-4.013510644062753298e-03,5.498990522426604466e-01,6.828940420531212085e-01,4.713263113652992331e-01,-6.816543754247046394e-01,2.832849847684542066e-01,-6.132424866092672788e-01,6.495364423985947600e-01,1.408716800399347491e-01,1.284921683185471231e-01,-3.888315047175689987e-01,5.905697684136150816e-01,-6.363850574582349262e-01,-6.649260049167271536e-01,1.255355334725243022e-01,-1.509268027457185135e-01
-2.469498744823633296e-01,5.874130099321855925e-01,2.840768251293649405e-01,-3.046224483242070402e-01,3.755644485551121736e-01,6.913570293788615650e-01,7.210958386703395506e-01,4.159385422400521670e-02,-1.120234294871518932e+00,7.964417253053559520e-01,2.327467419203512744e-01,1.033847127089928958e-01,1.517945167296106956e-01,1.989965375812423332e-01,-3.844882486162023993e-01,8.572621752671418793e-01,-7.386916026668431945e-01,-9.729740086366632512e-02,-2.035152852091876574e-01,-8.267304132046758569e-02
7.788063279035047082e-02,9.687440102269388731e-02,9.810900466557413990e-01,5.433160116551401242e-02,5.400509672050110010e-01,8.109922412185185392e-01,6.998974885478127517e-01,5.047316614947215951e-01,-6.016213680014675935e-01,5.364210451798688828e-01,1.124783125460310403e-02,6.925351099721611670e-01,2.779894420213259720e-01,-5.029541400664360173e-01,5.363591715729419951e-01,3.822765664049806444e-01,-6.490536230326618972e-01,4.388591173023032588e-01,5.873526760935752211e-01,-2.063259657737808173e-01
-9.648996983358508472e-02,1.157449491571932720e-01,4.376266065578758857e-01,1.422694653810007426e-01,2.535449106222245619e-01,9.427266251192111257e-01,2.393426998479049883e-01,6.759773619783843168e-01,-1.002373740730256646e+00,2.893127982137685406e-01,-5.404055714271347455e-01,1.569008630809512195e-01,1.117953479656565163e-01,3.072744610939697751e-01,-7.151887868009194904e-03,2.695767703628795808e-01,-4.885912076254352865e-01,2.347220051435354449e-01,1.178859479003154798e-01,-7.849139890193923552e-02
3.907975775977623467e-01,-2.841425200903937021e-01,9.627762916555618888e-01,-3.843078570300814123e-01,-1.938337602740780319e-01,8.555237939565744076e-01,8.140897071265192908e-01,1.960696222923096477e-01,-5.065258736657806127e-01,4.436616993982367418e-01,2.806192384352937386e-01,5.602687393445594105e-02,5.728418446864478319e-01,-3.726890893993827780e-01,-3.572445018019577700e-01,8.066505740742830888e-01,-7.894675974057150381e-01,-1.262185165002064346e-01,5.861601987204389380e-02,3.390381975247952484e-01
3.445100644941248014e-01,1.306978286046282522e-01,4.115013380428193535e-01,7.667897841495270594e-02,-1.405945738745858695e-02,2.657199315277565255e-01,1.416523131365944425e-02,7.861533605062961394e-01,-1.295767117664785140e+00,4.203899242845435813e-01,-5.021375000749619399e-01,9.580005360950644144e-02,7.581588218748566144e-01,-2.895244717518214439e-01,7.618507807132604559e-02,8.051045269633178014e-01,-8.532578287688109553e-01,-8.062809725281776252e-02,1.159466816016882507e-01,2.255875677012010583e-01
5.702230152396282614e-01,4.038168233780115024e-01,6.414105695007850105e-01,-7.404805489873136359e-01,1.975831226477392788e-01,1.172188642736968767e+00,1.207143151429188377e+00,-9.294040535013732562e-02,-5.968885545081874522e-01,6.715142463959112851e-01,-3.407545578017961985e-01,6.352433423428373027e-01,3.985553379666531004e-01,-2.436721778570604957e-01,-6.275672926791205086e-02,6.110717191481011001e-01,-8.542741690928533638e-01,3.222875295202477508e-01,1.138143736488654578e-01,-1.303984123526551464e-01
-7.968187134324500320e-02,-3.493205752396537356e-02,1.479934134305258553e-01,1.342879944209162194e-02,5.424047823841421367e-01,1.012268935334861286e+00,8.375857040710258383e-01,4.213773039124061870e-01,-6.308169482374884618e-01,5.972753474875049789e-02,-3.403285414022847594e-02,5.777444208898355749e-01,1.880557354418725957e-01,4.530058408891342592e-01,-4.820999557924269818e-01,6.547117172549737907e-01,-6.609114860291128712e-01,-3.090157865657714997e-01,-1.653437038029381967e-01,-4.489598478836761553e-01
2.676574073777150953e-01,2.622788073950313437e-01,4.404621614058844559e-01,-4.618532656601982977e-01,5.487895152418890143e-01,2.442846967858678664e-01,2.872307521137441588e-01,3.949832082353901264e-01,-1.101578615202823075e+00,2.490871316902783239e-01,-1.544866420241099714e-01,-1.895388263826383035e-01,7.891631839078876165e-02,8.036321844195917774e-02,2.239498819916683758e-01,8.479932426346710184e-01,-1.845432891456444957e-01,-1.923512277349035682e-01,2.305317670045050060e-01,-2.345812260082988376e-01
2.366292026013339933e-01,3.275455503699963855e-01,3.193722060206207192e-01,-5.401700256943007261e-01,-8.298860997090290459e-02,3.875475992127518365e-01,3.960803548682439446e-01,-8.842004301897181395e-02,-8.744659471330287204e-01,2.670434974874015266e-01,-8.304616377163818175e-01,7.582263441823536843e-01,5.409271598043411400e-01,-4.776664819242092963e-01,1.348913697398007872e-01,8.915083546759174915e-01,-7.732597847119629941e-01,-1.246356000939711703e-02,2.013160134200258911e-01,-4.245679786182912641e-01
-1.563056519908384220e-02,4.882455833516783361e-01,8.085698848090440150e-01,-5.049610983228890460e-01,4.612053668770619841e-01,6.130025810262770269e-01,7.755424202007548118e-01,4.637290821980010191e-01,-8.992626351354139347e-01,4.856951249663472026e-01,-7.930119253175715865e-02,3.621509001926876969e-01,7.946636485192020150e-01,-3.717989206477342878e-01,2.368714314602933246e-01,2.777430024211794968e-01,-5.434069214659563718e-01,-2.041377032850671958e-01,2.473492763504508141e-01,1.268161536138920631e-01
1.867560515086154338e-01,5.220422977012862953e-01,5.671009756804464841e-01,-3.684984294168173191e-01,4.717537229275220456e-01,3.469165148373556939e-01,4.857538530662501852e-01,2.786171852568108398e-01,-8.518124373512295788e-01,5.021391649830195814e-01,-4.043547449291506890e-01,4.058838239850572349e-01,1.975627496113570025e-01,-1.821460966000972292e-01,3.421523779474169302e-01,7.203782732811266909e-01,-1.050262328043407356e+00,-2.463421315120538357e-01,5.572307333540310603e-02,-4.209987056062172162e-01
1.147268933942608843e-01,3.209972202812826914e-01,6.125427283762031605e-01,-2.912128194493109334e-01,-5.951651113154236145e-02,3.660136845672004591e-01,3.672460932009012913e-01,5.331466070241051014e-01,-1.159717714178269743e+00,5.777235826661014650e-01,-3.218558681847513703e-01,9.592247919404686685e-02,8.829760064236219508e-02,-1.541199107504340193e-01,-3.589256699340435675e-01,7.876769759454333997e-01,-6.815367804416273545e-01,-6.189445552201152667e-01,2.926000236076460870e-01,1.211309315990780483e-01
2.263003088979181898e-01,5.968591800957241400e-01,7.960516558643558893e-01,-1.481744566808176622e-01,2.591115109559249952e-01,3.367988890651899547e-01,1.038853332876017999e-01,7.196768384603220436e-01,-8.320299538941403616e-01,5.926787611736895611e-01,5.985469244390477506e-02,6.498059912686112716e-01,6.429425147065741530e-01,-2.713987934135970170e-01,1.346317860700533831e-01,6.937010802661295328e-01,-8.918958563330178224e-01,-3.497955634588756912e-01,-7.663471959971140945e-02,5.738229214972434891e-03
1.229327759779722112e-01,4.938449971301293040e-01,4.552119781947353561e-01,2.585556495308260483e-01,3.556142213871513746e-01,8.564959082211579533e-01,2.553954369279137215e-01,5.269685175843598079e-01,-5.632993340593727138e-01,9.069920736306379405e-01,-9.126113478897210363e-02,-9.370841901113906303e-02,4.537903080376748388e-01,-7.329454020874677234e-01,-1.248178075154163097e-01,3.796712362364173532e-01,-7.620145009651645429e-01,-7.183556820824268385e-01,3.662745150302658681e-01,-3.344244893231088089e-01
-1.855921748090516299e-01,4.995585887166017480e-01,1.633173138546999137e-01,-1.170792720046246183e-01,6.444772293249565465e-01,1.181614694437022495e+00,5.582810861590660201e-01,8.969524289063597333e-01,-1.421093412278784940e-01,2.587499956932418077e-01,-1.268639786478132914e-01,-1.121207181088623717e-01,-2.312470700097062348e-01,1.941144946181879716e-01,-7.397706181231761269e-01,6.932903557677320139e-01,-2.139993770398987694e-01,-3.818947028419533707e-01,5.475370208828781449e-01,-4.905142941776820531e-01
5.577874104769512398e-01,4.865787383252399012e-01,1.520535383826228382e-01,5.138558885202864496e-02,-2.516663588336737756e-01,1.938587393003679826e-01,6.681636595946972568e-01,4.056300562556089950e-01,-1.046696646135061970e+00,7.485087643964998261e-01,-6.294281237745614765e-01,5.950809940345217486e-01,3.109115316077871727e-01,-3.454729829672715247e-01,6.230778262875349277e-02,1.887685733194890692e-01,-5.810479403526799258e-01,-5.717885185869553410e-01,5.781338899288768207e-01,-2.178401597511890331e-01
3.840113825244516055e-01,9.137685938711416211e-01,7.058803096067742811e-01,2.615884091130450950e-01,-1.929531007061192210e-02,2.731701916336700675e-01,2.547949234444470967e-01,1.025473074124218370e-01,-6.561335625854380904e-01,5.236816047106852556e-01,-4.510033338330819430e-01,5.027306529511766930e-01,9.316361204107631577e-02,-5.718947898296056730e-04,-6.408458539410325505e-01,5.575674582342701052e-02,-7.473166546316353243e-01,-1.968061721156245947e-01,-2.156420399377057262e-01,3.850985280200857064e-01
-1.235887242412481851e-01,7.563038984946534038e-01,6.601396885760804079e-01,-5.774010709885707415e-01,-2.756025469143843498e-01,4.986253346933589570e-01,7.834547145269771251e-01,9.738847090102122905e-01,-3.398565113593933762e-01,4.432958611127791881e-01,-2.364420462063365203e-01,-3.292322237399761958e-02,6.044718822631038879e-01,1.324094101534164201e-02,-5.904056843430491863e-01,7.701931747025563268e-01,-4.139626482070640212e-01,1.386494134021034053e-01,1.766470862147801468e-01,-1.422418782783343716e-01
-1.912521748759676010e-01,4.803635645398561249e-01,1.028936618859946028e+00,2.580195133435483346e-01,5.105548593413056224e-01,2.041333733554533403e-01,3.125688480573924899e-01,7.602551856540786801e-01,-7.941394943897011061e-01,5.737513114595991226e-01,-6.300898973597944819e-01,3.086693522558218161e-01,4.821324096686278038e-01,-2.892504702067320577e-01,2.404752823435796216e-02,2.759786983962056461e-01,-1.070939760029700621e-01,1.584603475868055500e-01,5.358553148102118691e-01,2.701057354407648825e-01
1.296376876386109711e-01,6.608152467507957262e-01,8.683068271766652968e-01,2.457876711277890147e-01,8.024602006262000486e-01,5.399201007597059787e-01,4.398537773364026848e-01,1.869907076916404176e-01,-5.754992131381869713e-01,7.188339091277972104e-01,-7.199438301396150486e-01,5.890562751805168418e-01,8.530882440002029998e-01,-7.571484991920353069e-01,3.447992164496916923e-01,7.314240927321796759e-01,-3.862204231900578377e-01,-6.353924759572192604e-01,-3.819264029029967311e-01,-2.016043572230942216e-01
-2.515419494207584150e-01,8.147261979327372616e-01,1.606057638268080789e-01,1.389460038637285177e-01,2.822714098004026062e-01,2.613066594063217368e-02,7.512077868631815702e-01,7.085028632665800741e-01,-8.125916501205407982e-01,1.049152756445115964e+00,-1.841523949072643718e-01,6.952076495078101104e-01,-1.164968715238785292e-02,-3.528646273288691959e-01,-1.307446427509089126e-01,8.106613161876498053e-01,-3.438893781922775505e-01,-2.485301767089890257e-01,2.824382578381733899e-01,-2.458246210623414030e-01
2.240159604277870142e-01,5.633442662095967668e-01,9.718957271577888246e-01,-2.864216621262566723e-03,-1.339751874895896699e-01,3.277166945793217323e-01,6.028485723972597521e-01,6.942979322634983408e-01,-5.968675081596791498e-01,1.075624141768449921e-01,-7.582803593973241885e-01,5.912064358783734042e-01,7.987924586838073271e-01,-3.145392919642387430e-01,-2.254040306584934317e-01,9.439656897061982077e-01,-5.600786656092217042e-01,-3.502491968830850344e-01,-2.496102809835160918e-01,1.489120229473908479e-02
2.765656043332490044e-01,5.186717246022775479e-03,8.115548289070406707e-02,-3.081659327373215684e-01,5.599873582640947367e-01,1.873410359100717015e-01,7.738514871898786174e-01,5.705665823140418924e-01,-9.639884205399686934e-01,7.892550349302340784e-01,-4.127127688644386394e-01,1.101802196518575777e-01,-1.430182266298347937e-01,-6.919574166248745883e-02,-7.516964608241570589e-02,7.551256565268367194e-01,-6.264223397231762913e-01,-2.017049504248931424e-01,-2.285336726761069970e-01,2.583873986905110831e-01
3.039974772652095925e-01,1.087796599760662425e-01,7.555098230584083030e-01,-5.409179578972508340e-01,5.902641679754770665e-02,1.754830863421325826e-01,4.238195663633696486e-01,4.154889481431918163e-01,-7.172023742774447097e-01,4.118812866438972820e-01,-5.920000999292774901e-01,3.792320722460575944e-01,6.093317967701223914e-01,-6.345175254810996313e-01,-2.312024907031387244e-01,8.620908339282324917e-01,-1.062283068719091172e+00,-3.156500323773646643e-01,-2.369999726643136628e-01,8.788807032073976677e-02
